epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
17,17,,,,,,,,,11.154399871826172,5.238633155822754,10.321001052856445,0.7540983557701111,11.154399871826172,5.238633155822754,10.321001052856445,0.7540983557701111
17,17,11.021272659301758,5.275024890899658,10.188343048095703,0.688524603843689,11.021272659301758,5.275024890899658,10.188343048095703,0.688524603843689,,,,,,,,
18,18,,,,,,,,,10.963725090026855,5.197536945343018,10.130331993103027,0.7540983557701111,10.963725090026855,5.197536945343018,10.130331993103027,0.7540983557701111
18,18,10.893387794494629,5.246287822723389,10.061257362365723,0.7049180269241333,10.893387794494629,5.246287822723389,10.061257362365723,0.7049180269241333,,,,,,,,
19,19,,,,,,,,,10.795581817626953,5.1628594398498535,9.962159156799316,0.7540983557701111,10.795581817626953,5.1628594398498535,9.962159156799316,0.7540983557701111
19,19,10.662026405334473,5.195756912231445,9.827742576599121,0.688524603843689,10.662026405334473,5.195756912231445,9.827742576599121,0.688524603843689,,,,,,,,
20,20,,,,,,,,,10.743170738220215,5.149839401245117,9.909746170043945,0.7704917788505554,10.743170738220215,5.149839401245117,9.909746170043945,0.7704917788505554
20,20,10.529260635375977,5.158974647521973,9.697733879089355,0.7049180269241333,10.529260635375977,5.158974647521973,9.697733879089355,0.7049180269241333,,,,,,,,
21,21,,,,,,,,,10.697272300720215,5.135025978088379,9.863880157470703,0.7704917788505554,10.697272300720215,5.135025978088379,9.863880157470703,0.7704917788505554
21,21,10.501363754272461,5.150135517120361,9.66922664642334,0.7213114500045776,10.501363754272461,5.150135517120361,9.66922664642334,0.7213114500045776,,,,,,,,
22,22,,,,,,,,,10.6331148147583,5.12277364730835,9.79970645904541,0.7540983557701111,10.6331148147583,5.12277364730835,9.79970645904541,0.7540983557701111
22,22,10.452201843261719,5.137457847595215,9.61666202545166,0.688524603843689,10.452201843261719,5.137457847595215,9.61666202545166,0.688524603843689,,,,,,,,
23,23,,,,,,,,,10.568428993225098,5.113792896270752,9.735016822814941,0.7540983557701111,10.568428993225098,5.113792896270752,9.735016822814941,0.7540983557701111
23,23,10.362054824829102,5.110367298126221,9.527617454528809,0.688524603843689,10.362054824829102,5.110367298126221,9.527617454528809,0.688524603843689,,,,,,,,
24,24,,,,,,,,,10.498929023742676,5.102346897125244,9.66557502746582,0.7540983557701111,10.498929023742676,5.102346897125244,9.66557502746582,0.7540983557701111
24,24,10.2842378616333,5.105435371398926,9.451431274414062,0.688524603843689,10.2842378616333,5.105435371398926,9.451431274414062,0.688524603843689,,,,,,,,
25,25,,,,,,,,,10.405835151672363,5.07766580581665,9.572465896606445,0.7540983557701111,10.405835151672363,5.07766580581665,9.572465896606445,0.7540983557701111
25,25,10.252917289733887,5.0928120613098145,9.420087814331055,0.688524603843689,10.252917289733887,5.0928120613098145,9.420087814331055,0.688524603843689,,,,,,,,
26,26,,,,,,,,,10.322209358215332,5.044344902038574,9.488884925842285,0.7704917788505554,10.322209358215332,5.044344902038574,9.488884925842285,0.7704917788505554
26,26,10.163832664489746,5.067229270935059,9.329440116882324,0.7213114500045776,10.163832664489746,5.067229270935059,9.329440116882324,0.7213114500045776,,,,,,,,
27,27,,,,,,,,,10.281465530395508,5.017684459686279,9.448151588439941,0.7868852615356445,10.281465530395508,5.017684459686279,9.448151588439941,0.7868852615356445
27,27,10.072766304016113,5.033397674560547,9.239387512207031,0.7213114500045776,10.072766304016113,5.033397674560547,9.239387512207031,0.7213114500045776,,,,,,,,
28,28,,,,,,,,,10.264714241027832,4.995988368988037,9.431407928466797,0.8032786846160889,10.264714241027832,4.995988368988037,9.431407928466797,0.8032786846160889
28,28,10.003239631652832,5.002510070800781,9.169219017028809,0.7049180269241333,10.003239631652832,5.002510070800781,9.169219017028809,0.7049180269241333,,,,,,,,
29,29,,,,,,,,,10.210247039794922,4.975498199462891,9.377007484436035,0.7868852615356445,10.210247039794922,4.975498199462891,9.377007484436035,0.7868852615356445
29,29,9.995492935180664,4.988471031188965,9.161938667297363,0.7213114500045776,9.995492935180664,4.988471031188965,9.161938667297363,0.7213114500045776,,,,,,,,
30,30,,,,,,,,,10.164752006530762,4.9644670486450195,9.331520080566406,0.7868852615356445,10.164752006530762,4.9644670486450195,9.331520080566406,0.7868852615356445
30,30,9.929150581359863,4.965780735015869,9.096176147460938,0.7213114500045776,9.929150581359863,4.965780735015869,9.096176147460938,0.7213114500045776,,,,,,,,
31,31,,,,,,,,,10.124184608459473,4.952912330627441,9.290961265563965,0.7704917788505554,10.124184608459473,4.952912330627441,9.290961265563965,0.7704917788505554
31,31,9.885029792785645,4.955589771270752,9.050521850585938,0.7213114500045776,9.885029792785645,4.955589771270752,9.050521850585938,0.7213114500045776,,,,,,,,
32,32,,,,,,,,,10.0798921585083,4.94202995300293,9.246628761291504,0.7704917788505554,10.0798921585083,4.94202995300293,9.246628761291504,0.7704917788505554
32,32,9.863125801086426,4.939620018005371,9.029572486877441,0.7049180269241333,9.863125801086426,4.939620018005371,9.029572486877441,0.7049180269241333,,,,,,,,
33,33,,,,,,,,,10.044323921203613,4.931748390197754,9.211079597473145,0.7868852615356445,10.044323921203613,4.931748390197754,9.211079597473145,0.7868852615356445
33,33,9.816636085510254,4.926361560821533,8.984241485595703,0.688524603843689,9.816636085510254,4.926361560821533,8.984241485595703,0.688524603843689,,,,,,,,
34,34,,,,,,,,,10.015356063842773,4.921363353729248,9.18212890625,0.7868852615356445,10.015356063842773,4.921363353729248,9.18212890625,0.7868852615356445
34,34,9.779781341552734,4.9202375411987305,8.94796371459961,0.7377049326896667,9.779781341552734,4.9202375411987305,8.94796371459961,0.7377049326896667,,,,,,,,
35,35,,,,,,,,,9.979665756225586,4.910660266876221,9.146437644958496,0.7540983557701111,9.979665756225586,4.910660266876221,9.146437644958496,0.7540983557701111
35,35,9.758993148803711,4.910316467285156,8.925272941589355,0.7049180269241333,9.758993148803711,4.910316467285156,8.925272941589355,0.7049180269241333,,,,,,,,
36,36,,,,,,,,,9.94287109375,4.900814056396484,9.109642028808594,0.7540983557701111,9.94287109375,4.900814056396484,9.109642028808594,0.7540983557701111
36,36,9.722268104553223,4.8980512619018555,8.890975952148438,0.7213114500045776,9.722268104553223,4.8980512619018555,8.890975952148438,0.7213114500045776,,,,,,,,
37,37,,,,,,,,,9.927895545959473,4.8908586502075195,9.094653129577637,0.7540983557701111,9.927895545959473,4.8908586502075195,9.094653129577637,0.7540983557701111
37,37,9.697346687316895,4.893863201141357,8.862894058227539,0.7049180269241333,9.697346687316895,4.893863201141357,8.862894058227539,0.7049180269241333,,,,,,,,
38,38,,,,,,,,,9.92074966430664,4.881170749664307,9.087515830993652,0.7540983557701111,9.92074966430664,4.881170749664307,9.087515830993652,0.7540983557701111
38,38,9.675640106201172,4.8837151527404785,8.841432571411133,0.6721311211585999,9.675640106201172,4.8837151527404785,8.841432571411133,0.6721311211585999,,,,,,,,
39,39,,,,,,,,,9.895243644714355,4.870774745941162,9.061990737915039,0.7540983557701111,9.895243644714355,4.870774745941162,9.061990737915039,0.7540983557701111
39,39,9.666531562805176,4.882038116455078,8.833841323852539,0.688524603843689,9.666531562805176,4.882038116455078,8.833841323852539,0.688524603843689,,,,,,,,
40,40,,,,,,,,,9.882246971130371,4.866352081298828,9.048986434936523,0.7540983557701111,9.882246971130371,4.866352081298828,9.048986434936523,0.7540983557701111
40,40,9.654813766479492,4.872104167938232,8.821306228637695,0.7049180269241333,9.654813766479492,4.872104167938232,8.821306228637695,0.7049180269241333,,,,,,,,
41,41,,,,,,,,,9.864964485168457,4.861777305603027,9.031675338745117,0.7540983557701111,9.864964485168457,4.861777305603027,9.031675338745117,0.7540983557701111
41,41,9.626754760742188,4.861822605133057,8.793285369873047,0.7049180269241333,9.626754760742188,4.861822605133057,8.793285369873047,0.7049180269241333,,,,,,,,
42,42,,,,,,,,,9.844001770019531,4.858509063720703,9.010698318481445,0.7540983557701111,9.844001770019531,4.858509063720703,9.010698318481445,0.7540983557701111
42,42,9.603161811828613,4.853124618530273,8.769502639770508,0.7049180269241333,9.603161811828613,4.853124618530273,8.769502639770508,0.7049180269241333,,,,,,,,
43,43,,,,,,,,,9.835569381713867,4.855757713317871,9.002280235290527,0.7540983557701111,9.835569381713867,4.855757713317871,9.002280235290527,0.7540983557701111
43,43,9.640243530273438,4.841929912567139,8.806654930114746,0.7049180269241333,9.640243530273438,4.841929912567139,8.806654930114746,0.7049180269241333,,,,,,,,
44,44,,,,,,,,,9.824761390686035,4.852931976318359,8.991467475891113,0.7868852615356445,9.824761390686035,4.852931976318359,8.991467475891113,0.7868852615356445
44,44,9.609781265258789,4.855715751647949,8.776269912719727,0.7213114500045776,9.609781265258789,4.855715751647949,8.776269912719727,0.7213114500045776,,,,,,,,
45,45,,,,,,,,,9.823893547058105,4.84886360168457,8.990608215332031,0.7704917788505554,9.823893547058105,4.84886360168457,8.990608215332031,0.7704917788505554
45,45,9.55383014678955,4.840923309326172,8.719325065612793,0.688524603843689,9.55383014678955,4.840923309326172,8.719325065612793,0.688524603843689,,,,,,,,
46,46,,,,,,,,,9.821651458740234,4.8443989753723145,8.988365173339844,0.7704917788505554,9.821651458740234,4.8443989753723145,8.988365173339844,0.7704917788505554
46,46,9.517152786254883,4.829939365386963,8.684030532836914,0.7049180269241333,9.517152786254883,4.829939365386963,8.684030532836914,0.7049180269241333,,,,,,,,
47,47,,,,,,,,,9.821128845214844,4.839299201965332,8.987845420837402,0.7704917788505554,9.821128845214844,4.839299201965332,8.987845420837402,0.7704917788505554
47,47,9.603108406066895,4.841718673706055,8.769065856933594,0.7049180269241333,9.603108406066895,4.841718673706055,8.769065856933594,0.7049180269241333,,,,,,,,
48,48,,,,,,,,,9.817265510559082,4.834589958190918,8.983999252319336,0.7704917788505554,9.817265510559082,4.834589958190918,8.983999252319336,0.7704917788505554
48,48,9.541238784790039,4.828309535980225,8.709341049194336,0.6721311211585999,9.541238784790039,4.828309535980225,8.709341049194336,0.6721311211585999,,,,,,,,
49,49,,,,,,,,,9.806777000427246,4.829231262207031,8.97348690032959,0.7704917788505554,9.806777000427246,4.829231262207031,8.97348690032959,0.7704917788505554
49,49,9.585960388183594,4.831613540649414,8.751675605773926,0.688524603843689,9.585960388183594,4.831613540649414,8.751675605773926,0.688524603843689,,,,,,,,
50,50,,,,,,,,,9.796072959899902,4.826179027557373,8.962783813476562,0.7704917788505554,9.796072959899902,4.826179027557373,8.962783813476562,0.7704917788505554
50,50,9.541399955749512,4.819826602935791,8.708100318908691,0.688524603843689,9.541399955749512,4.819826602935791,8.708100318908691,0.688524603843689,,,,,,,,
51,51,,,,,,,,,9.781020164489746,4.823331356048584,8.947731971740723,0.7704917788505554,9.781020164489746,4.823331356048584,8.947731971740723,0.7704917788505554
51,51,9.54190731048584,4.815364837646484,8.707212448120117,0.688524603843689,9.54190731048584,4.815364837646484,8.707212448120117,0.688524603843689,,,,,,,,
52,52,,,,,,,,,9.769515991210938,4.820907115936279,8.936229705810547,0.7704917788505554,9.769515991210938,4.820907115936279,8.936229705810547,0.7704917788505554
52,52,9.514304161071777,4.819141864776611,8.680848121643066,0.688524603843689,9.514304161071777,4.819141864776611,8.680848121643066,0.688524603843689,,,,,,,,
53,53,,,,,,,,,9.760157585144043,4.818565368652344,8.926872253417969,0.7704917788505554,9.760157585144043,4.818565368652344,8.926872253417969,0.7704917788505554
53,53,9.533098220825195,4.819949626922607,8.699313163757324,0.688524603843689,9.533098220825195,4.819949626922607,8.699313163757324,0.688524603843689,,,,,,,,
54,54,,,,,,,,,9.753623008728027,4.816380500793457,8.920368194580078,0.7704917788505554,9.753623008728027,4.816380500793457,8.920368194580078,0.7704917788505554
54,54,9.482107162475586,4.814281940460205,8.649284362792969,0.7049180269241333,9.482107162475586,4.814281940460205,8.649284362792969,0.7049180269241333,,,,,,,,
55,55,,,,,,,,,9.745231628417969,4.814483165740967,8.911966323852539,0.7704917788505554,9.745231628417969,4.814483165740967,8.911966323852539,0.7704917788505554
55,55,9.552445411682129,4.812654495239258,8.71994686126709,0.7049180269241333,9.552445411682129,4.812654495239258,8.71994686126709,0.7049180269241333,,,,,,,,
56,56,,,,,,,,,9.743630409240723,4.8122076988220215,8.910372734069824,0.7704917788505554,9.743630409240723,4.8122076988220215,8.910372734069824,0.7704917788505554
56,56,9.50046443939209,4.800973892211914,8.666420936584473,0.6721311211585999,9.50046443939209,4.800973892211914,8.666420936584473,0.6721311211585999,,,,,,,,
57,57,,,,,,,,,9.7433500289917,4.809555530548096,8.910101890563965,0.7704917788505554,9.7433500289917,4.809555530548096,8.910101890563965,0.7704917788505554
57,57,9.53300666809082,4.8132805824279785,8.699796676635742,0.688524603843689,9.53300666809082,4.8132805824279785,8.699796676635742,0.688524603843689,,,,,,,,
58,58,,,,,,,,,9.740540504455566,4.806868076324463,8.907291412353516,0.7704917788505554,9.740540504455566,4.806868076324463,8.907291412353516,0.7704917788505554
58,58,9.444384574890137,4.809585094451904,8.610101699829102,0.6721311211585999,9.444384574890137,4.809585094451904,8.610101699829102,0.6721311211585999,,,,,,,,
59,59,,,,,,,,,9.733237266540527,4.804457664489746,8.900003433227539,0.7540983557701111,9.733237266540527,4.804457664489746,8.900003433227539,0.7540983557701111
59,59,9.481449127197266,4.797749996185303,8.647478103637695,0.688524603843689,9.481449127197266,4.797749996185303,8.647478103637695,0.688524603843689,,,,,,,,
60,60,,,,,,,,,9.731145858764648,4.801655292510986,8.89791202545166,0.7540983557701111,9.731145858764648,4.801655292510986,8.89791202545166,0.7540983557701111
60,60,9.453324317932129,4.796263694763184,8.620616912841797,0.688524603843689,9.453324317932129,4.796263694763184,8.620616912841797,0.688524603843689,,,,,,,,
61,61,,,,,,,,,9.727545738220215,4.799053192138672,8.894312858581543,0.7540983557701111,9.727545738220215,4.799053192138672,8.894312858581543,0.7540983557701111
61,61,9.485184669494629,4.795242786407471,8.6514892578125,0.688524603843689,9.485184669494629,4.795242786407471,8.6514892578125,0.688524603843689,,,,,,,,
62,62,,,,,,,,,9.72994613647461,4.795992374420166,8.896713256835938,0.7540983557701111,9.72994613647461,4.795992374420166,8.896713256835938,0.7540983557701111
62,62,9.42645263671875,4.797055244445801,8.593720436096191,0.6721311211585999,9.42645263671875,4.797055244445801,8.593720436096191,0.6721311211585999,,,,,,,,
63,63,,,,,,,,,9.72829818725586,4.792653560638428,8.895064353942871,0.7540983557701111,9.72829818725586,4.792653560638428,8.895064353942871,0.7540983557701111
63,63,9.443367958068848,4.793846607208252,8.61178970336914,0.6721311211585999,9.443367958068848,4.793846607208252,8.61178970336914,0.6721311211585999,,,,,,,,
64,64,,,,,,,,,9.721311569213867,4.789491653442383,8.888077735900879,0.7540983557701111,9.721311569213867,4.789491653442383,8.888077735900879,0.7540983557701111
64,64,9.456419944763184,4.789280891418457,8.621925354003906,0.688524603843689,9.456419944763184,4.789280891418457,8.621925354003906,0.688524603843689,,,,,,,,
65,65,,,,,,,,,9.705145835876465,4.786599636077881,8.871912956237793,0.7540983557701111,9.705145835876465,4.786599636077881,8.871912956237793,0.7540983557701111
65,65,9.468274116516113,4.786489486694336,8.634458541870117,0.6721311211585999,9.468274116516113,4.786489486694336,8.634458541870117,0.6721311211585999,,,,,,,,
66,66,,,,,,,,,9.691544532775879,4.783202171325684,8.858296394348145,0.7540983557701111,9.691544532775879,4.783202171325684,8.858296394348145,0.7540983557701111
66,66,9.440201759338379,4.786777973175049,8.607396125793457,0.688524603843689,9.440201759338379,4.786777973175049,8.607396125793457,0.688524603843689,,,,,,,,
67,67,,,,,,,,,9.676216125488281,4.780159950256348,8.842967987060547,0.7377049326896667,9.676216125488281,4.780159950256348,8.842967987060547,0.7377049326896667
67,67,9.43221378326416,4.770869731903076,8.599204063415527,0.688524603843689,9.43221378326416,4.770869731903076,8.599204063415527,0.688524603843689,,,,,,,,
68,68,,,,,,,,,9.660794258117676,4.777069091796875,8.827548027038574,0.7377049326896667,9.660794258117676,4.777069091796875,8.827548027038574,0.7377049326896667
68,68,9.413727760314941,4.778023719787598,8.579024314880371,0.6721311211585999,9.413727760314941,4.778023719787598,8.579024314880371,0.6721311211585999,,,,,,,,
69,69,,,,,,,,,9.646578788757324,4.774383068084717,8.813332557678223,0.7377049326896667,9.646578788757324,4.774383068084717,8.813332557678223,0.7377049326896667
69,69,9.41261100769043,4.769205570220947,8.578938484191895,0.6721311211585999,9.41261100769043,4.769205570220947,8.578938484191895,0.6721311211585999,,,,,,,,
70,70,,,,,,,,,9.637263298034668,4.7714738845825195,8.804003715515137,0.7377049326896667,9.637263298034668,4.7714738845825195,8.804003715515137,0.7377049326896667
70,70,9.358502388000488,4.764993190765381,8.524782180786133,0.6721311211585999,9.358502388000488,4.764993190765381,8.524782180786133,0.6721311211585999,,,,,,,,
71,71,,,,,,,,,9.63320255279541,4.768437385559082,8.799959182739258,0.7377049326896667,9.63320255279541,4.768437385559082,8.799959182739258,0.7377049326896667
71,71,9.403621673583984,4.769874095916748,8.570401191711426,0.7049180269241333,9.403621673583984,4.769874095916748,8.570401191711426,0.7049180269241333,,,,,,,,
72,72,,,,,,,,,9.633535385131836,4.76530647277832,8.800259590148926,0.7377049326896667,9.633535385131836,4.76530647277832,8.800259590148926,0.7377049326896667
72,72,9.395092010498047,4.755254745483398,8.561683654785156,0.688524603843689,9.395092010498047,4.755254745483398,8.561683654785156,0.688524603843689,,,,,,,,
73,73,,,,,,,,,9.628372192382812,4.762767791748047,8.795099258422852,0.7377049326896667,9.628372192382812,4.762767791748047,8.795099258422852,0.7377049326896667
73,73,9.40031623840332,4.758674621582031,8.565991401672363,0.6721311211585999,9.40031623840332,4.758674621582031,8.565991401672363,0.6721311211585999,,,,,,,,
74,74,,,,,,,,,9.633222579956055,4.75955057144165,8.799951553344727,0.7540983557701111,9.633222579956055,4.75955057144165,8.799951553344727,0.7540983557701111
74,74,9.393678665161133,4.758455276489258,8.559796333312988,0.688524603843689,9.393678665161133,4.758455276489258,8.559796333312988,0.688524603843689,,,,,,,,
75,75,,,,,,,,,9.635591506958008,4.756744861602783,8.802301406860352,0.7540983557701111,9.635591506958008,4.756744861602783,8.802301406860352,0.7540983557701111
75,75,9.409666061401367,4.751394271850586,8.576423645019531,0.7213114500045776,9.409666061401367,4.751394271850586,8.576423645019531,0.7213114500045776,,,,,,,,
76,76,,,,,,,,,9.63747787475586,4.754144191741943,8.804190635681152,0.7540983557701111,9.63747787475586,4.754144191741943,8.804190635681152,0.7540983557701111
76,76,9.355597496032715,4.749578475952148,8.522953987121582,0.688524603843689,9.355597496032715,4.749578475952148,8.522953987121582,0.688524603843689,,,,,,,,
77,77,,,,,,,,,9.633060455322266,4.751782417297363,8.799771308898926,0.7540983557701111,9.633060455322266,4.751782417297363,8.799771308898926,0.7540983557701111
77,77,9.287490844726562,4.753714084625244,8.454168319702148,0.6721311211585999,9.287490844726562,4.753714084625244,8.454168319702148,0.6721311211585999,,,,,,,,
78,78,,,,,,,,,9.621299743652344,4.749687194824219,8.788030624389648,0.7377049326896667,9.621299743652344,4.749687194824219,8.788030624389648,0.7377049326896667
78,78,9.404642105102539,4.746397972106934,8.570847511291504,0.6721311211585999,9.404642105102539,4.746397972106934,8.570847511291504,0.6721311211585999,,,,,,,,
79,79,,,,,,,,,9.604507446289062,4.748038291931152,8.771238327026367,0.7377049326896667,9.604507446289062,4.748038291931152,8.771238327026367,0.7377049326896667
79,79,9.383353233337402,4.747000217437744,8.550446510314941,0.7049180269241333,9.383353233337402,4.747000217437744,8.550446510314941,0.7049180269241333,,,,,,,,
80,80,,,,,,,,,9.58730697631836,4.746584892272949,8.754040718078613,0.7377049326896667,9.58730697631836,4.746584892272949,8.754040718078613,0.7377049326896667
80,80,9.35787296295166,4.742987632751465,8.524106979370117,0.6721311211585999,9.35787296295166,4.742987632751465,8.524106979370117,0.6721311211585999,,,,,,,,
81,81,,,,,,,,,9.572620391845703,4.745003700256348,8.739352226257324,0.7213114500045776,9.572620391845703,4.745003700256348,8.739352226257324,0.7213114500045776
81,81,9.323537826538086,4.743106842041016,8.490419387817383,0.688524603843689,9.323537826538086,4.743106842041016,8.490419387817383,0.688524603843689,,,,,,,,
82,82,,,,,,,,,9.559934616088867,4.743197441101074,8.726664543151855,0.7213114500045776,9.559934616088867,4.743197441101074,8.726664543151855,0.7213114500045776
82,82,9.311894416809082,4.731893539428711,8.477218627929688,0.688524603843689,9.311894416809082,4.731893539428711,8.477218627929688,0.688524603843689,,,,,,,,
83,83,,,,,,,,,9.551347732543945,4.741356372833252,8.718079566955566,0.7213114500045776,9.551347732543945,4.741356372833252,8.718079566955566,0.7213114500045776
83,83,9.313899993896484,4.736969947814941,8.48097038269043,0.6557376980781555,9.313899993896484,4.736969947814941,8.48097038269043,0.6557376980781555,,,,,,,,
84,84,,,,,,,,,9.547757148742676,4.739639759063721,8.71448040008545,0.7213114500045776,9.547757148742676,4.739639759063721,8.71448040008545,0.7213114500045776
84,84,9.299304008483887,4.724552631378174,8.465960502624512,0.6393442749977112,9.299304008483887,4.724552631378174,8.465960502624512,0.6393442749977112,,,,,,,,
85,85,,,,,,,,,9.544883728027344,4.738055229187012,8.711589813232422,0.7213114500045776,9.544883728027344,4.738055229187012,8.711589813232422,0.7213114500045776
85,85,9.273857116699219,4.732305526733398,8.43911361694336,0.6721311211585999,9.273857116699219,4.732305526733398,8.43911361694336,0.6721311211585999,,,,,,,,
86,86,,,,,,,,,9.545527458190918,4.736124515533447,8.712234497070312,0.7213114500045776,9.545527458190918,4.736124515533447,8.712234497070312,0.7213114500045776
86,86,9.271629333496094,4.741973876953125,8.439855575561523,0.6557376980781555,9.271629333496094,4.741973876953125,8.439855575561523,0.6557376980781555,,,,,,,,
87,87,,,,,,,,,9.546679496765137,4.733950614929199,8.713385581970215,0.7213114500045776,9.546679496765137,4.733950614929199,8.713385581970215,0.7213114500045776
